audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari,sentence_id
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga,M15,M15_S2_H02,M2,7,5.1313125,इसके बदले में तुम कुछ और मांग,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H03_M2.wav,chikitsaa kaa hootaa ilaaja,M15,M15_S2_H03,M2,4,3.9188125,चिकित्सा का होता इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H04_M2.wav,isei aisei jaarii rakhein,M15,M15_S2_H04,M2,4,3.5875625,इसे ऐसे जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H05_M2.wav,madada kei bahuta dhanyavaada,M15,M15_S2_H05,M2,4,3.3938125,मदद के बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H06_M2.wav,aba joo main kahataa usakaa paalana,M15,M15_S2_H06,M2,6,4.3688125,अब जो मैं कहता उसका पालन,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H07_M2.wav,bhaarata aisaa nahiin huaa hai,M15,M15_S2_H07,M2,5,3.6625625,भारत ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M15,M15_S2_H08,M2,6,3.8688125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu,M15,M15_S2_H11,M2,6,5.0688125,यहाँ से संघर्ष का दौर शुरू,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H12_M2.wav,mein badaa antara thaa,M15,M15_S2_H12,M2,4,2.8063125,में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H14_M2.wav,aisaa kara bahuta sei looga aisaa kara rahei,M15,M15_S2_H14,M2,8,7.9250625,ऐसा कर बहुत से लोग ऐसा कर रहे,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H15_M2.wav,samaya kei saatha nahiin usasei aagei chalaa jaaei,M15,M15_S2_H15,M2,8,5.0125625,समय के साथ नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H17_M2.wav,shaayada samajha aa,M15,M15_S2_H17,M2,3,2.6000625,शायद समझ आ,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H19_M2.wav,main bhuula hii gayaa isa baata,M15,M15_S2_H19,M2,6,3.1625625,मैं भूला ही गया इस बात,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H20_M2.wav,magara vaha bhii nahiin,M15,M15_S2_H20,M2,4,2.5750625,मगर वह भी नहीं,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H21_M2.wav,dara kaa artha hootaa bhaya,M15,M15_S2_H21,M2,5,2.6313125,दर का अर्थ होता भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H22_M2.wav,eika baara phira sei aabhaara,M15,M15_S2_H22,M2,5,2.4938125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H23_M2.wav,naa jaanei kitanei looga isei padhtei,M15,M15_S2_H23,M2,6,3.0438125,ना जाने कितने लोग इसे पढ़ते,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H26_M2.wav,aapa apanaa achchhaa jaarii,M15,M15_S2_H26,M2,4,3.3125625,आप अपना अच्छा जारी,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H27_M2.wav,main bhaarata rahataa,M15,M15_S2_H27,M2,3,2.5250625,मैं भारत रहता,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S2_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M15,M15_S2_H30,M2,5,2.7000625,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S3_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M15,M15_S3_H06,M2,8,4.2688125,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S3_H07_M2.wav,bhaarata aisaa nahiin huaa hai,M15,M15_S3_H07,M2,5,3.5000625,भारत ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S3_H08_M2.wav,isa sahayooga heitu bahuta dhanyavaada,M15,M15_S3_H08,M2,5,3.7813125,इस सहयोग हेतु बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S3_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M15,M15_S3_H11,M2,7,4.2063125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M15\M15_S3_H12_M2.wav,doonoon badaa antara thaa,M15,M15_S3_H12,M2,4,2.73925,दोनों बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M16,M16_S1_H01,M2,7,2.59375,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M16,M16_S1_H02,M2,8,3.1563125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M16,M16_S1_H03,M2,6,2.5688125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M16,M16_S1_H04,M2,5,1.9313125,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M16,M16_S1_H05,M2,5,2.1313125,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H06_M2.wav,aba joo main joo main kahataa huuna usakaa paalana karoo,M16,M16_S1_H06,M2,10,4.1500625,अब जो मैं जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M16,M16_S1_H07,M2,6,3.7250625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H08_M2.wav,isa sahayooga heitu isa sahayooga heitu bhii bahuta dhanyavaada,M16,M16_S1_H08,M2,9,4.5188125,इस सहयोग हेतु इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M16,M16_S1_H11,M2,7,2.6063125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H12_M2.wav,doonoon mein badaa antara thaa,M16,M16_S1_H12,M2,5,2.6500625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M16,M16_S1_H14,M2,7,2.4750625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M16,M16_S1_H15,M2,9,4.7063125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M16,M16_S1_H17,M2,5,1.6688125,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H19_M2.wav,main gayaa thaa isa baata koo,M16,M16_S1_H19,M2,6,2.6625625,मैं गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M16,M16_S1_H20,M2,5,2.0375625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H21_M2.wav,kaa artha hootaa hai bhaya,M16,M16_S1_H21,M2,5,1.9250625,का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H22_M2.wav,eika baara phira sei aabhaara,M16,M16_S1_H22,M2,5,2.9250625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H23_M2.wav,naa jaanei kitanei looga isei hai,M16,M16_S1_H23,M2,6,2.4938125,ना जाने कितने लोग इसे है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M16,M16_S1_H26,M2,7,2.8100625,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M16,M16_S1_H27,M2,5,1.8000625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M16\M16_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M16,M16_S1_H30,M2,5,2.1818125,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M18,M18_S1_H01,M2,7,3.2875,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M18,M18_S1_H02,M2,8,3.5625625,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M18,M18_S1_H03,M2,6,3.2219375,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M18,M18_S1_H04,M2,5,3.0906875,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M18,M18_S1_H05,M2,5,2.3875625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M18,M18_S1_H06,M2,8,3.1000625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M18,M18_S1_H07,M2,6,3.4250625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M18,M18_S1_H08,M2,6,4.0625625,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M18,M18_S1_H11,M2,7,3.3625625,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H12_M2.wav,doonoon mein badaa antara thaa,M18,M18_S1_H12,M2,5,2.3406875,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M18,M18_S1_H14,M2,7,2.9638125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa chalaa jaaei,M18,M18_S1_H15,M2,10,4.8063125,समय के साथ ही नहीं उससे आगे चला चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M18,M18_S1_H17,M2,5,3.9750625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M18,M18_S1_H19,M2,8,4.3394375,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M18,M18_S1_H20,M2,5,2.7750625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M18,M18_S1_H21,M2,6,2.6688125,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H22_M2.wav,eika baara phira sei aabhaara,M18,M18_S1_H22,M2,5,2.8563125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M18,M18_S1_H23,M2,7,4.5375625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M18,M18_S1_H26,M2,7,3.2313125,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M18,M18_S1_H27,M2,5,2.2125625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M18\M18_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M18,M18_S1_H30,M2,5,2.2860625,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M21,M21_S1_H01,M2,7,2.175,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M21,M21_S1_H02,M2,8,2.7250625,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M21,M21_S1_H03,M2,6,1.9813125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H04_M2.wav,aisei aisei hii jaarii rakhein,M21,M21_S1_H04,M2,5,3.8313125,ऐसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M21,M21_S1_H05,M2,5,2.0938125,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M21,M21_S1_H06,M2,8,2.6750625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M21,M21_S1_H07,M2,6,1.9500625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M21,M21_S1_H08,M2,6,2.5688125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M21,M21_S1_H11,M2,7,2.1938125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H12_M2.wav,doonoon mein thaa,M21,M21_S1_H12,M2,3,2.3750625,दोनों में था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M21,M21_S1_H14,M2,7,2.0438125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,M21,M21_S1_H15,M2,9,4.0188125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,M21,M21_S1_H17,M2,5,1.8438125,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M21,M21_S1_H19,M2,8,2.0188125,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H20_M2.wav,magara vaha bhii nahiin huaa,M21,M21_S1_H20,M2,5,1.4125625,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M21,M21_S1_H21,M2,6,1.9375625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H22_M2.wav,eika baara phira sei aabhaara,M21,M21_S1_H22,M2,5,2.1125625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M21,M21_S1_H23,M2,7,3.0500625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M21,M21_S1_H26,M2,7,2.8688125,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M21,M21_S1_H27,M2,5,1.8125625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M21\M21_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M21,M21_S1_H30,M2,5,2.1094375,जल्दी से जल्दी कुछ कीजिए,H30
