audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F35\F35_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,F35,F35_S1_H28,M2,13,6.9063125,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F35\F35_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,F35,F35_S1_H29,M2,5,2.6125625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F35\F35_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F35,F35_S1_H30,M2,5,2.3060625,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,F45,F45_S1_H01,M2,7,5.0625,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F45,F45_S1_H02,M2,8,6.1625625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,F45,F45_S1_H03,M2,6,3.5625625,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F45,F45_S1_H04,M2,5,3.6938125,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F45,F45_S1_H05,M2,5,2.8438125,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,F45,F45_S1_H06,M2,8,4.5500625,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F45,F45_S1_H07,M2,6,4.3563125,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,F45,F45_S1_H08,M2,6,4.1750625,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H09_M2.wav,para yaha para yaha sanbhava naa hoo sakaa,F45,F45_S1_H09,M2,8,3.6750625,पर यह पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,F45,F45_S1_H10,M2,6,2.7563125,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,F45,F45_S1_H11,M2,7,2.9375625,यहाँ से संघर्ष का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H12_M2.wav,doonoon mein badaa antara thaa,F45,F45_S1_H12,M2,5,2.7250625,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H13_M2.wav,aapa sabhii kei sahayooga bahuta dhanyavaada aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,F45,F45_S1_H13,M2,14,6.2063125,आप सभी के सहयोग बहुत धन्यवाद आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F45,F45_S1_H14,M2,7,2.1875625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F45,F45_S1_H15,M2,9,3.6750625,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H16_M2.wav,main krikeita koo kaaphii pasanda karataa huuna,F45,F45_S1_H16,M2,7,3.5438125,मैं क्रिकेट को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H17_M2.wav,shaayada samajha gayaa hoo shaayada samajha aa gayaa hoo,F45,F45_S1_H17,M2,9,4.1000625,शायद समझ गया हो शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,F45,F45_S1_H18,M2,6,2.8125625,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,F45,F45_S1_H19,M2,8,2.5563125,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H20_M2.wav,magara vaha bhii nahiin huaa,F45,F45_S1_H20,M2,5,1.6938125,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya bhaya,F45,F45_S1_H21,M2,7,2.4875625,दर का अर्थ होता है भय भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H22_M2.wav,eika baara phira sei aabhaara,F45,F45_S1_H22,M2,5,2.0188125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,F45,F45_S1_H23,M2,7,2.8375625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H24_M2.wav,abhii main shaanta hii huuna,F45,F45_S1_H24,M2,5,1.8563125,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,F45,F45_S1_H25,M2,4,1.9313125,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,F45,F45_S1_H26,M2,7,3.5500625,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F45,F45_S1_H27,M2,5,1.8750625,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jhuutha kaa sahaaraa nahiin liyaa jiivana mein jhuutha kaa sahaaraa nahiin liyaa,F45,F45_S1_H28,M2,18,6.3563125,कहा जाता है कि उन्होंने कभी झूठ का सहारा नहीं लिया जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,F45,F45_S1_H29,M2,5,2.3125625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F45\F45_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F45,F45_S1_H30,M2,5,1.8426875,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,F51,F51_S1_H01,M2,7,4.6875,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H02_M2.wav,isakei badalei tuma kuchha aura maanaga loo,F51,F51_S1_H02,M2,7,4.0625625,इसके बदले तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H03_M2.wav,chikitsaa artha hootaa hai ilaaja,F51,F51_S1_H03,M2,5,4.7500625,चिकित्सा अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F51,F51_S1_H04,M2,5,3.8125625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F51,F51_S1_H05,M2,5,3.5625625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H06_M2.wav,aba main kahataa huuna usakaa paalana karoo,F51,F51_S1_H06,M2,7,4.1875625,अब मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F51,F51_S1_H07,M2,6,2.8750625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,F51,F51_S1_H08,M2,6,3.9688125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H09_M2.wav,yaha sanbhava naa hoo sakaa,F51,F51_S1_H09,M2,5,2.9063125,यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H10_M2.wav,meirii baatoon ki dhyaana,F51,F51_S1_H10,M2,4,4.0625625,मेरी बातों कि ध्यान
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H11_M2.wav,yahaan daura kaa daura shuruu huaa,F51,F51_S1_H11,M2,6,5.5625625,यहाँ दौर का दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H12_M2.wav,doonoon mein badaa antara thaa doonoon mein,F51,F51_S1_H12,M2,7,3.9375625,दोनों में बड़ा अंतर था दोनों में
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H13_M2.wav,sabhii kei sahayooga kei liyei dhanyavaada,F51,F51_S1_H13,M2,6,4.3125625,सभी के सहयोग के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F51,F51_S1_H14,M2,7,3.1875625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H15_M2.wav,samaya kei saatha nahiin usasei aagei usasei aagei chalaa jaaei,F51,F51_S1_H15,M2,10,6.0625625,समय के साथ नहीं उससे आगे उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H16_M2.wav,main krikeita kheila kaaphii pasanda karataa huuna,F51,F51_S1_H16,M2,7,5.5000625,मैं क्रिकेट खेल काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H17_M2.wav,shaayada samajha aa gayaa,F51,F51_S1_H17,M2,4,3.2500625,शायद समझ आ गया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H18_M2.wav,shaayada aapanei naa deikhaa hoo,F51,F51_S1_H18,M2,5,4.4375625,शायद आपने ना देखा हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H19_M2.wav,bhuula isa baata koo,F51,F51_S1_H19,M2,4,3.8125625,भूला इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H20_M2.wav,magara vaha bhii nahiin huaa,F51,F51_S1_H20,M2,5,3.9375625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,F51,F51_S1_H21,M2,6,4.1875625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H22_M2.wav,eika baara phira sei aabhaara,F51,F51_S1_H22,M2,5,2.8750625,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,F51,F51_S1_H23,M2,7,4.2500625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H24_M2.wav,abhii main shaanta hii huuna,F51,F51_S1_H24,M2,5,2.9063125,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,F51,F51_S1_H25,M2,4,3.3438125,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H26_M2.wav,apanaa apanaa achchhaa kaarya jaarii rakhein,F51,F51_S1_H26,M2,6,4.6875625,अपना अपना अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F51,F51_S1_H27,M2,5,2.3125625,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H28_M2.wav,kahaa jaataa huuna ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,F51,F51_S1_H28,M2,13,6.2813125,कहा जाता हूं कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,F51,F51_S1_H29,M2,5,3.5938125,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F51\F51_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F51,F51_S1_H30,M2,5,3.0269375,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H01_M2.wav,pasanda karanei aapakei hindii pasanda karanei khushii huii,F54,F54_S1_H01,M2,8,4.8125,पसंद करने आपके हिंदी पसंद करने खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F54,F54_S1_H02,M2,8,3.3750625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H03_M2.wav,chikitsaa kaa ilaaja ilaaja,F54,F54_S1_H03,M2,4,3.4375625,चिकित्सा का इलाज इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H04_M2.wav,isei jaarii,F54,F54_S1_H04,M2,2,2.7500625,इसे जारी
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada bahuta dhanyavaada,F54,F54_S1_H05,M2,7,4.5000625,मदद के लिए बहुत धन्यवाद बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana,F54,F54_S1_H06,M2,7,3.3125625,अब जो मैं कहता हूं उसका पालन
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H07_M2.wav,bhaarata mein bhaarata mein aisaa nahiin huaa hai,F54,F54_S1_H07,M2,8,3.5625625,भारत में भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H08_M2.wav,isa sahayooga heitu heitu bhii bahuta dhanyavaada,F54,F54_S1_H08,M2,7,6.6250625,इस सहयोग हेतु हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H09_M2.wav,para yaha sanbhava naa naa hoo sakaa,F54,F54_S1_H09,M2,7,4.5000625,पर यह संभव ना ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H10_M2.wav,meirii meirii baatoon ki meirii baatoon dhyaana diijiyei,F54,F54_S1_H10,M2,8,4.1875625,मेरी मेरी बातों कि मेरी बातों ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H11_M2.wav,yahaan sei sangharshha kaa daura,F54,F54_S1_H11,M2,5,3.5625625,यहाँ से संघर्ष का दौर
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H12_M2.wav,doonoon mein badaa antara thaa,F54,F54_S1_H12,M2,5,3.3750625,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H13_M2.wav,aapa sabhii sahayooga kei liyei bahuta dhanyavaada,F54,F54_S1_H13,M2,7,5.1250625,आप सभी सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F54,F54_S1_H14,M2,7,5.4375625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F54,F54_S1_H15,M2,9,4.6875625,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H16_M2.wav,main krikeita koo kaaphii pasanda pasanda,F54,F54_S1_H16,M2,6,5.3125625,मैं क्रिकेट को काफी पसंद पसंद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H17_M2.wav,shaayada samajha samajha aa gayaa hoo,F54,F54_S1_H17,M2,6,2.8750625,शायद समझ समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H18_M2.wav,joo joo shaayada aapanei deikhaa naa hoo,F54,F54_S1_H18,M2,7,4.6250625,जो जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H19_M2.wav,main main bhuula hii,F54,F54_S1_H19,M2,4,3.3750625,मैं मैं भूला ही
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H20_M2.wav,magara vaha bhii vaha bhii nahiin huaa,F54,F54_S1_H20,M2,7,4.1250625,मगर वह भी वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F54\F54_S1_H21_M2.wav,dara kaa artha hai bhaya,F54,F54_S1_H21,M2,5,4.2500625,दर का अर्थ है भय
